NUID,IVCbc,IVCtr,IVCIPlus,DataIn,CERT_activate,CERT_generateKey
0x0000000000000072,0x1B1EBD1FC45EC43037FD4844241A437F,0xFFFFFFFFFFFFFFFFFFFFFFFFFFFFFC22,,0xC1B77ED52521525F0A4BA341BDAF51D9,{0x00040000000000E331AF00000000000000000000000000000000000000000409;0x0F010001}{0x0000007200000072000000720000007200000000000000000000000000000000;0x0F022001}{0x8021CFB05243A3C5000000000000000000000000000000000000000000000000;0x0F040001},{0x0004000000000000000000000000000000000000000000000000000000000000;0x0E010001}{0xD001000000000000EC82C8535239B713D37ACCDAE51E91C76038466669B3A8C7;0x0E020001}{0x00000000000000000000000000000000A796E65553C905AB831E376F9CA93FB5;0x0E040001}{0x0000000000000000000000000000000000000000000000000000000000000000;0x06010001}
0x0000000000000073,0x1B1EBD1FC45EC43037FD4844241A437F,0xFFFFFFFFFFFFFFFFFFFFFFFFFFFFFC22,,0xC1B77ED52521525F0A4BA341BDAF51D9,{0x00040000000000E331AF00000000000000000000000000000000000000000409;0x0F010001}{0x0000007300000073000000730000007300000000000000000000000000000000;0x0F022001}{0xC076DDC961243348000000000000000000000000000000000000000000000000;0x0F040001},{0x0004000000000000000000000000000000000000000000000000000000000000;0x0E010001}{0xD0010000000000009589E16E23BFE1D2648C8028988C960F3D6BD121063D9A62;0x0E020001}{0x000000000000000000000000000000006EA3EAB0B6BF958969E377550A30570A;0x0E040001}{0x0000000000000000000000000000000000000000000000000000000000000000;0x06010001}
0x0000000000000074,0x1B1EBD1FC45EC43037FD4844241A437F,0xFFFFFFFFFFFFFFFFFFFFFFFFFFFFFC22,,0xC1B77ED52521525F0A4BA341BDAF51D9,{0x00040000000000E331AF00000000000000000000000000000000000000000409;0x0F010001}{0x0000007400000074000000740000007400000000000000000000000000000000;0x0F022001}{0x2258D93EC058735F000000000000000000000000000000000000000000000000;0x0F040001},{0x0004000000000000000000000000000000000000000000000000000000000000;0x0E010001}{0xD001000000000000E457D49FB20A2F4A4BF176BD552E14CA86270145ED003266;0x0E020001}{0x00000000000000000000000000000000CEE7990C0D0C4B543BA08A1585D0EC7B;0x0E040001}{0x0000000000000000000000000000000000000000000000000000000000000000;0x06010001}
0x0000000000000075,0x1B1EBD1FC45EC43037FD4844241A437F,0xFFFFFFFFFFFFFFFFFFFFFFFFFFFFFC22,,0xC1B77ED52521525F0A4BA341BDAF51D9,{0x00040000000000E331AF00000000000000000000000000000000000000000409;0x0F010001}{0x0000007500000075000000750000007500000000000000000000000000000000;0x0F022001}{0xE21BC70581EC0FBF000000000000000000000000000000000000000000000000;0x0F040001},{0x0004000000000000000000000000000000000000000000000000000000000000;0x0E010001}{0xD00100000000000031C4E6AED253639FB3B13F1DD35DAF307536BCDF2D5476BF;0x0E020001}{0x00000000000000000000000000000000B3595B4F2F3DFF94BE865B30A35257BD;0x0E040001}{0x0000000000000000000000000000000000000000000000000000000000000000;0x06010001}
0x0000000000000076,0x1B1EBD1FC45EC43037FD4844241A437F,0xFFFFFFFFFFFFFFFFFFFFFFFFFFFFFC22,,0xC1B77ED52521525F0A4BA341BDAF51D9,{0x00040000000000E331AF00000000000000000000000000000000000000000409;0x0F010001}{0x0000007600000076000000760000007600000000000000000000000000000000;0x0F022001}{0x5D8DBC746C93F3EB000000000000000000000000000000000000000000000000;0x0F040001},{0x0004000000000000000000000000000000000000000000000000000000000000;0x0E010001}{0xD0010000000000009282E6085DA970321C33DEA08BDE0B6DFCB3ACD7C6A3CFA0;0x0E020001}{0x00000000000000000000000000000000A580202280DA9E46F3751E2EB3B5D572;0x0E040001}{0x0000000000000000000000000000000000000000000000000000000000000000;0x06010001}
0x0000000000000077,0x1B1EBD1FC45EC43037FD4844241A437F,0xFFFFFFFFFFFFFFFFFFFFFFFFFFFFFC22,,0xC1B77ED52521525F0A4BA341BDAF51D9,{0x00040000000000E331AF00000000000000000000000000000000000000000409;0x0F010001}{0x0000007700000077000000770000007700000000000000000000000000000000;0x0F022001}{0x10349FF87F8EA8F8000000000000000000000000000000000000000000000000;0x0F040001},{0x0004000000000000000000000000000000000000000000000000000000000000;0x0E010001}{0xD0010000000000008A268B9C14B3A7191C8C3AE54C87507A228C580540E5C2F5;0x0E020001}{0x00000000000000000000000000000000336E1A7B0F8505FAFD4A60272A7E9706;0x0E040001}{0x0000000000000000000000000000000000000000000000000000000000000000;0x06010001}
0x0000000000000078,0x1B1EBD1FC45EC43037FD4844241A437F,0xFFFFFFFFFFFFFFFFFFFFFFFFFFFFFC22,,0xC1B77ED52521525F0A4BA341BDAF51D9,{0x00040000000000E331AF00000000000000000000000000000000000000000409;0x0F010001}{0x0000007800000078000000780000007800000000000000000000000000000000;0x0F022001}{0xBB3FE84B37AF42C2000000000000000000000000000000000000000000000000;0x0F040001},{0x0004000000000000000000000000000000000000000000000000000000000000;0x0E010001}{0xD00100000000000049E6340DA1795E283E5A683CA597E91A28D3C828AE09AB59;0x0E020001}{0x00000000000000000000000000000000A6A6524CB847D73C9E3A6439B49F0539;0x0E040001}{0x0000000000000000000000000000000000000000000000000000000000000000;0x06010001}
0x0000000000000079,0x1B1EBD1FC45EC43037FD4844241A437F,0xFFFFFFFFFFFFFFFFFFFFFFFFFFFFFC22,,0xC1B77ED52521525F0A4BA341BDAF51D9,{0x00040000000000E331AF00000000000000000000000000000000000000000409;0x0F010001}{0x0000007900000079000000790000007900000000000000000000000000000000;0x0F022001}{0xECA7D1858F996682000000000000000000000000000000000000000000000000;0x0F040001},{0x0004000000000000000000000000000000000000000000000000000000000000;0x0E010001}{0xD001000000000000072831E286EAA1125996077D019F6C4F4F272A051933B7FE;0x0E020001}{0x00000000000000000000000000000000E84C9BF8F6E2FB88E12E3E6FB27BCCF2;0x0E040001}{0x0000000000000000000000000000000000000000000000000000000000000000;0x06010001}
0x000000000000007a,0x1B1EBD1FC45EC43037FD4844241A437F,0xFFFFFFFFFFFFFFFFFFFFFFFFFFFFFC22,,0xC1B77ED52521525F0A4BA341BDAF51D9,{0x00040000000000E331AF00000000000000000000000000000000000000000409;0x0F010001}{0x0000007A0000007A0000007A0000007A00000000000000000000000000000000;0x0F022001}{0x57C5AEAF5B0014FA000000000000000000000000000000000000000000000000;0x0F040001},{0x0004000000000000000000000000000000000000000000000000000000000000;0x0E010001}{0xD001000000000000FB8F1F6DFE79BD10CC22F2C497054CF093C2EFE2225626C8;0x0E020001}{0x00000000000000000000000000000000213D353E9AA751312DDBADFAD2E743E3;0x0E040001}{0x0000000000000000000000000000000000000000000000000000000000000000;0x06010001}
0x000000000000007b,0x1B1EBD1FC45EC43037FD4844241A437F,0xFFFFFFFFFFFFFFFFFFFFFFFFFFFFFC22,,0xC1B77ED52521525F0A4BA341BDAF51D9,{0x00040000000000E331AF00000000000000000000000000000000000000000409;0x0F010001}{0x0000007B0000007B0000007B0000007B00000000000000000000000000000000;0x0F022001}{0xA9AA9D43AEEE03C0000000000000000000000000000000000000000000000000;0x0F040001},{0x0004000000000000000000000000000000000000000000000000000000000000;0x0E010001}{0xD00100000000000069C6D1D22858526201E4252CB478921ABCB82E06C84B5D26;0x0E020001}{0x00000000000000000000000000000000756C1EA8A0FA5D2A072418D7CEED353A;0x0E040001}{0x0000000000000000000000000000000000000000000000000000000000000000;0x06010001}
0x000000000000007c,0x1B1EBD1FC45EC43037FD4844241A437F,0xFFFFFFFFFFFFFFFFFFFFFFFFFFFFFC22,,0xC1B77ED52521525F0A4BA341BDAF51D9,{0x00040000000000E331AF00000000000000000000000000000000000000000409;0x0F010001}{0x0000007C0000007C0000007C0000007C00000000000000000000000000000000;0x0F022001}{0x643F6D853C45F4F2000000000000000000000000000000000000000000000000;0x0F040001},{0x0004000000000000000000000000000000000000000000000000000000000000;0x0E010001}{0xD001000000000000F21C47D5D6147E530317F09B08A6F0683116E57326968A67;0x0E020001}{0x000000000000000000000000000000006EF1AD12323863DDD415B9972ED34808;0x0E040001}{0x0000000000000000000000000000000000000000000000000000000000000000;0x06010001}
0x000000000000007d,0x1B1EBD1FC45EC43037FD4844241A437F,0xFFFFFFFFFFFFFFFFFFFFFFFFFFFFFC22,,0xC1B77ED52521525F0A4BA341BDAF51D9,{0x00040000000000E331AF00000000000000000000000000000000000000000409;0x0F010001}{0x0000007D0000007D0000007D0000007D00000000000000000000000000000000;0x0F022001}{0x7A5372B60B1E9F6E000000000000000000000000000000000000000000000000;0x0F040001},{0x0004000000000000000000000000000000000000000000000000000000000000;0x0E010001}{0xD001000000000000FA0F00C9E691711A0B25D817B0BAA178960AF59D8FB042E0;0x0E020001}{0x00000000000000000000000000000000FB7B4CCD7499689A286406EDE952D085;0x0E040001}{0x0000000000000000000000000000000000000000000000000000000000000000;0x06010001}
0x000000000000007e,0x1B1EBD1FC45EC43037FD4844241A437F,0xFFFFFFFFFFFFFFFFFFFFFFFFFFFFFC22,,0xC1B77ED52521525F0A4BA341BDAF51D9,{0x00040000000000E331AF00000000000000000000000000000000000000000409;0x0F010001}{0x0000007E0000007E0000007E0000007E00000000000000000000000000000000;0x0F022001}{0xD94C915D72DE5D99000000000000000000000000000000000000000000000000;0x0F040001},{0x0004000000000000000000000000000000000000000000000000000000000000;0x0E010001}{0xD001000000000000C5C7D0B68B210E9C1C921A999B68C113F9911F29ABAEED4D;0x0E020001}{0x00000000000000000000000000000000B64AC8B00868FFEEB216B49F4870BE56;0x0E040001}{0x0000000000000000000000000000000000000000000000000000000000000000;0x06010001}
0x000000000000007f,0x1B1EBD1FC45EC43037FD4844241A437F,0xFFFFFFFFFFFFFFFFFFFFFFFFFFFFFC22,,0xC1B77ED52521525F0A4BA341BDAF51D9,{0x00040000000000E331AF00000000000000000000000000000000000000000409;0x0F010001}{0x0000007F0000007F0000007F0000007F00000000000000000000000000000000;0x0F022001}{0x1F37DFCAED11C585000000000000000000000000000000000000000000000000;0x0F040001},{0x0004000000000000000000000000000000000000000000000000000000000000;0x0E010001}{0xD001000000000000D658395E6FB9861931F181A02D408D4F1C3D41431FF62392;0x0E020001}{0x0000000000000000000000000000000054BF6A0122B56782434AEC256A64838F;0x0E040001}{0x0000000000000000000000000000000000000000000000000000000000000000;0x06010001}
